"latitude","longitude","room_type","price","guests_included","minimum_nights","review_scores_rating","cancellation_policy","host_is_superhost","number_of_reviews","number_of_reviews_ltm","bathrooms","bedrooms","beds","bed_type","has_reviews"
30.25386,-97.74788,"Entire home/apt",115,2,2,91,"moderate","f",32,32,1,0,1,"Real Bed",TRUE
30.24536,-97.75583,"Entire home/apt",200,3,1,100,"moderate","f",2,2,1,1,3,"Real Bed",TRUE
30.22585,-97.78892,"Entire home/apt",333,1,2,100,"strict_14_with_grace_period","t",8,8,2.5,3,6,"Real Bed",TRUE
30.2254,-97.79014,"Private room",44,1,1,100,"moderate","t",14,14,1.5,1,1,"Real Bed",TRUE
30.27957,-97.67783,"Entire home/apt",59,2,1,93,"strict_14_with_grace_period","f",49,49,1,1,1,"Real Bed",TRUE
30.25669,-97.75135,"Entire home/apt",132,4,2,88,"strict_14_with_grace_period","f",13,13,1.5,2,4,"Real Bed",TRUE
30.25454,-97.75182,"Entire home/apt",132,4,2,80,"strict_14_with_grace_period","f",11,11,1.5,2,3,"Real Bed",TRUE
30.25596,-97.75287,"Entire home/apt",149,4,2,95,"strict_14_with_grace_period","f",15,15,1.5,2,3,"Real Bed",TRUE
30.25655,-97.75313,"Entire home/apt",130,4,2,92,"strict_14_with_grace_period","f",10,10,1.5,2,4,"Real Bed",TRUE
30.25509,-97.75344,"Entire home/apt",132,4,2,93,"strict_14_with_grace_period","f",11,11,1.5,2,4,"Real Bed",TRUE
30.25496,-97.75181,"Entire home/apt",132,4,2,92,"strict_14_with_grace_period","f",5,5,1.5,2,3,"Real Bed",TRUE
30.25439,-97.75358,"Entire home/apt",132,4,2,97,"strict_14_with_grace_period","f",12,12,1.5,2,3,"Real Bed",TRUE
30.25441,-97.75289,"Entire home/apt",175,4,2,95,"strict_14_with_grace_period","f",8,8,1.5,2,4,"Real Bed",TRUE
30.32884,-97.72573,"Entire home/apt",100,4,2,100,"moderate","f",2,2,1,2,2,"Real Bed",TRUE
30.27517,-97.71519,"Entire home/apt",210,3,2,100,"strict_14_with_grace_period","t",10,10,2,1,1,"Real Bed",TRUE
30.2605,-97.72239,"Entire home/apt",149,2,2,100,"strict_14_with_grace_period","t",41,41,1,1,1,"Real Bed",TRUE
30.33196,-97.70029,"Private room",80,2,1,98,"flexible","t",13,13,1,1,2,"Real Bed",TRUE
30.17502,-97.77996,"Entire home/apt",200,1,2,96.176,"flexible","f",0,0,1,1,1,"Real Bed",FALSE
30.29726,-97.67595,"Private room",115,3,1,100,"flexible","f",2,2,1,2,2,"Real Bed",TRUE
30.25508,-97.74535,"Entire home/apt",95,1,1,96.176,"strict_14_with_grace_period","f",0,0,1,1,1,"Real Bed",FALSE
30.16084,-97.79131,"Private room",30,1,1,100,"flexible","t",5,5,1,1,1,"Real Bed",TRUE
30.17511,-97.79905,"Entire home/apt",34,2,2,93,"strict_14_with_grace_period","f",3,3,1,1,1,"Real Bed",TRUE
30.29089,-97.72335,"Entire home/apt",75,1,1,100,"flexible","f",2,2,1,1,1,"Real Bed",TRUE
30.20517,-97.84242,"Entire home/apt",200,1,3,93,"flexible","f",3,3,2.5,3,3,"Real Bed",TRUE
30.30756,-97.69456,"Private room",45,2,1,100,"moderate","t",13,13,1.5,1,1,"Real Bed",TRUE
30.2659,-97.74293,"Entire home/apt",250,4,2,98,"strict_14_with_grace_period","t",24,24,2,3,2,"Real Bed",TRUE
30.26502,-97.74181,"Entire home/apt",175,4,2,97,"strict_14_with_grace_period","t",26,26,1.5,2,8,"Real Bed",TRUE
30.25549,-97.68561,"Entire home/apt",80,1,10,90,"moderate","f",3,3,1,1,1,"Real Bed",TRUE
30.36579,-97.73449,"Entire home/apt",67,1,1,100,"strict_14_with_grace_period","t",42,42,1.5,2,2,"Real Bed",TRUE
30.25964,-97.74981,"Entire home/apt",120,4,1,98,"moderate","t",52,52,1,1,2,"Real Bed",TRUE
30.21826,-97.76749,"Entire home/apt",111,3,2,96.176,"flexible","f",0,0,2,2,3,"Real Bed",FALSE
30.40155,-97.70213,"Entire home/apt",40,2,1,98,"flexible","t",8,8,1,1,1,"Real Bed",TRUE
30.39469,-97.88938,"Entire home/apt",250,6,3,100,"moderate","t",18,18,2,2,2,"Real Bed",TRUE
30.28166,-97.76373,"Entire home/apt",225,2,2,99,"strict_14_with_grace_period","t",22,22,1.5,1,1,"Real Bed",TRUE
30.33513,-97.74487,"Private room",10,2,1,80,"strict_14_with_grace_period","f",3,3,1,1,1,"Real Bed",TRUE
30.29537,-97.73421,"Entire home/apt",199,1,3,96,"moderate","t",25,25,2,3,3,"Real Bed",TRUE
30.29315,-97.73569,"Entire home/apt",199,1,3,97,"strict_14_with_grace_period","t",20,20,2,3,3,"Real Bed",TRUE
30.35303,-97.71947,"Private room",50,1,2,99,"strict_14_with_grace_period","t",16,16,1,1,1,"Real Bed",TRUE
30.20642,-97.80599,"Entire home/apt",112,2,2,88,"strict_14_with_grace_period","f",24,24,2,3,3,"Real Bed",TRUE
30.30942,-97.75374,"Entire home/apt",150,1,1,99,"strict_14_with_grace_period","t",18,18,1,1,1,"Real Bed",TRUE
30.23951,-97.72088,"Entire home/apt",119,1,1,91,"strict_14_with_grace_period","f",40,40,2,2,4,"Real Bed",TRUE
30.28397,-97.7477,"Entire home/apt",89,2,2,95,"strict_14_with_grace_period","f",30,30,1,0,1,"Real Bed",TRUE
30.29861,-97.68832,"Entire home/apt",88,1,1,99,"flexible","t",31,31,1.5,2,3,"Real Bed",TRUE
30.34363,-97.69987,"Private room",75,1,2,100,"flexible","f",2,2,1,1,1,"Real Bed",TRUE
30.34095,-97.71494,"Entire home/apt",51,2,2,98,"strict_14_with_grace_period","t",10,10,1,1,2,"Real Bed",TRUE
30.37992,-97.95254,"Entire home/apt",99,1,2,97,"strict_14_with_grace_period","t",35,35,1,1,1,"Real Bed",TRUE
30.27843,-97.71097,"Entire home/apt",120,2,3,100,"strict_14_with_grace_period","f",5,5,1,2,1,"Real Bed",TRUE
30.23802,-97.79159,"Entire home/apt",70,1,2,96.176,"flexible","f",0,0,1,1,3,"Real Bed",FALSE
30.29615,-97.83254,"Entire home/apt",275,1,2,96.176,"flexible","t",0,0,2,3,5,"Real Bed",FALSE
30.41641,-97.68338,"Entire home/apt",97,1,3,96,"flexible","f",21,21,2.5,3,3,"Real Bed",TRUE
30.28111,-97.74339,"Entire home/apt",101,4,1,98,"moderate","t",17,17,1,1,2,"Real Bed",TRUE
30.27429,-97.7618,"Entire home/apt",450,1,3,100,"strict_14_with_grace_period","f",3,3,2,3,3,"Real Bed",TRUE
30.42408,-97.84658,"Private room",50,1,3,100,"strict_14_with_grace_period","f",5,5,2,2,1,"Real Bed",TRUE
30.29694,-97.69919,"Entire home/apt",250,2,2,100,"flexible","f",6,6,3,3,3,"Real Bed",TRUE
30.26688,-97.71855,"Entire home/apt",90,1,1,99,"strict_14_with_grace_period","t",31,31,1,0,1,"Real Bed",TRUE
30.39302,-97.64805,"Private room",60,1,1,96.176,"flexible","f",0,0,1,1,1,"Real Bed",FALSE
30.27254,-97.67831,"Entire home/apt",90,2,2,100,"strict_14_with_grace_period","t",2,2,1,2,2,"Real Bed",TRUE
30.4153,-97.92804,"Entire home/apt",125,4,2,99,"strict_14_with_grace_period","t",36,36,2,2,4,"Real Bed",TRUE
30.33081,-97.67697,"Private room",34,2,3,96.176,"moderate","f",0,0,2,2,1,"Real Bed",FALSE
30.29302,-97.7248,"Entire home/apt",185,1,2,96,"moderate","t",25,25,2,2,2,"Real Bed",TRUE
30.25135,-97.71391,"Private room",45,1,2,90,"moderate","f",2,2,1,1,1,"Real Bed",TRUE
30.18948,-97.8889,"Entire home/apt",50,2,1,83,"moderate","f",6,6,2.5,3,3,"Real Bed",TRUE
30.26674,-97.73358,"Entire home/apt",306,3,1,96,"strict_14_with_grace_period","t",77,77,2,3,8,"Real Bed",TRUE
30.30067,-97.75707,"Entire home/apt",415,16,1,96,"strict_14_with_grace_period","t",9,9,3.5,7,10,"Real Bed",TRUE
30.31845,-97.72046,"Entire home/apt",120,2,2,100,"flexible","f",2,2,1.5,2,2,"Real Bed",TRUE
30.27136,-97.74799,"Private room",179,1,1,96.176,"strict_14_with_grace_period","t",0,0,1,1,1,"Real Bed",FALSE
30.25508,-97.74669,"Entire home/apt",200,1,1,99,"flexible","t",15,15,1,1,2,"Real Bed",TRUE
30.20343,-97.83805,"Entire home/apt",80,4,1,98,"moderate","t",39,39,2,2,2,"Real Bed",TRUE
30.26235,-97.70729,"Entire home/apt",200,1,2,100,"flexible","f",2,2,2,2,2,"Real Bed",TRUE
30.25387,-97.73122,"Entire home/apt",255,4,2,86,"strict_14_with_grace_period","t",21,21,2,5,6,"Real Bed",TRUE
30.25617,-97.76648,"Entire home/apt",349,1,2,100,"strict_14_with_grace_period","f",6,6,3,3,3,"Real Bed",TRUE
30.28499,-97.75127,"Private room",120,1,2,100,"moderate","f",2,2,1,1,1,"Real Bed",TRUE
30.28415,-97.74954,"Entire home/apt",250,1,2,100,"moderate","f",4,4,2,2,2,"Real Bed",TRUE
30.2726,-97.72623,"Private room",120,1,3,98,"strict_14_with_grace_period","t",13,13,1,1,1,"Real Bed",TRUE
30.21909,-97.69943,"Entire home/apt",170,4,1,96,"moderate","t",43,43,2.5,3,6,"Real Bed",TRUE
30.22936,-97.73584,"Entire home/apt",89,1,1,96,"strict_14_with_grace_period","t",63,63,1,1,3,"Real Bed",TRUE
30.42852,-97.6759,"Entire home/apt",150,6,2,100,"flexible","t",14,14,2,3,4,"Real Bed",TRUE
30.25083,-97.73994,"Private room",49,1,1,92,"moderate","f",15,15,1,1,1,"Real Bed",TRUE
30.24077,-97.7537,"Entire home/apt",382,10,1,93,"strict_14_with_grace_period","f",15,15,2.5,4,5,"Real Bed",TRUE
30.24211,-97.76456,"Entire home/apt",150,8,1,97,"strict_14_with_grace_period","t",26,26,2,3,4,"Real Bed",TRUE
30.20929,-97.84137,"Entire home/apt",150,8,2,100,"strict_14_with_grace_period","f",6,6,2,4,3,"Real Bed",TRUE
30.24171,-97.76617,"Entire home/apt",75,4,1,99,"strict_14_with_grace_period","t",15,15,1,1,1,"Real Bed",TRUE
30.22634,-97.78878,"Private room",44,1,1,100,"moderate","t",20,20,1,1,1,"Real Bed",TRUE
30.31599,-97.72487,"Entire home/apt",60,1,1,80,"strict_14_with_grace_period","f",11,11,1,1,1,"Real Bed",TRUE
30.29827,-97.71079,"Entire home/apt",236,6,2,96.176,"super_strict_30","f",0,0,1,3,3,"Real Bed",FALSE
30.15341,-97.81643,"Entire home/apt",250,8,3,99,"moderate","t",27,27,2.5,4,7,"Real Bed",TRUE
30.24471,-97.74376,"Shared room",200,1,1,95,"flexible","f",8,8,1,1,1,"Real Bed",TRUE
30.27804,-97.70877,"Entire home/apt",72,1,1,100,"moderate","t",4,4,1,2,2,"Real Bed",TRUE
30.28212,-97.74124,"Entire home/apt",95,1,1,80,"flexible","f",21,21,1,0,1,"Real Bed",TRUE
30.25246,-97.74949,"Entire home/apt",196,4,1,98,"strict_14_with_grace_period","t",26,26,1,2,3,"Real Bed",TRUE
30.31713,-97.74841,"Entire home/apt",275,1,2,96.176,"flexible","t",0,0,2,3,3,"Real Bed",FALSE
30.26751,-97.70895,"Entire home/apt",154,6,2,100,"super_strict_30","f",6,6,2.5,3,3,"Real Bed",TRUE
30.27042,-97.73593,"Entire home/apt",229,1,1,97,"moderate","f",31,31,2.5,2,3,"Real Bed",TRUE
30.23609,-97.76429,"Entire home/apt",500,6,3,95,"moderate","f",4,4,2,3,3,"Real Bed",TRUE
30.23954,-97.74549,"Entire home/apt",450,4,3,100,"strict_14_with_grace_period","t",2,2,2.5,3,4,"Real Bed",TRUE
30.35295,-97.7187,"Entire home/apt",99,2,2,96,"strict_14_with_grace_period","t",5,5,1,1,1,"Real Bed",TRUE
30.26515,-97.71788,"Private room",110,1,1,96.176,"flexible","f",0,0,1,1,1,"Real Bed",FALSE
30.27088,-97.74727,"Entire home/apt",109,1,1,98,"strict_14_with_grace_period","t",9,9,1,1,2,"Real Bed",TRUE
30.27189,-97.74835,"Entire home/apt",135,1,1,100,"strict_14_with_grace_period","t",2,2,2,2,3,"Real Bed",TRUE
30.27045,-97.74671,"Entire home/apt",129,1,1,100,"strict_14_with_grace_period","t",6,6,1,1,2,"Real Bed",TRUE
30.2352,-97.78446,"Entire home/apt",85,2,1,100,"strict_14_with_grace_period","t",8,8,1,1,1,"Real Bed",TRUE
30.23584,-97.70059,"Entire home/apt",65,1,2,100,"moderate","t",58,58,1,0,1,"Real Bed",TRUE
30.21716,-97.78548,"Entire home/apt",50,2,2,100,"moderate","t",72,72,1,0,2,"Real Bed",TRUE
30.34182,-97.73852,"Private room",60,2,2,100,"moderate","f",1,1,1,1,1,"Real Bed",TRUE
30.32277,-97.72018,"Entire home/apt",70,2,2,100,"moderate","t",15,15,1,0,3,"Real Bed",TRUE
30.20988,-97.77106,"Entire home/apt",14,1,2,100,"flexible","t",5,5,1,0,16,"Real Bed",TRUE
30.16265,-97.79246,"Entire home/apt",56,1,3,100,"moderate","t",4,4,2,1,1,"Real Bed",TRUE
30.27914,-97.7161,"Entire home/apt",82,1,3,100,"moderate","t",39,39,1,0,2,"Real Bed",TRUE
30.25962,-97.72564,"Entire home/apt",100,1,2,100,"flexible","f",2,2,2,2,2,"Real Bed",TRUE
30.25365,-97.87479,"Private room",50,2,1,97,"flexible","t",19,19,1,1,1,"Real Bed",TRUE
30.25802,-97.73171,"Entire home/apt",125,6,2,93,"strict_14_with_grace_period","t",27,27,3,6,7,"Real Bed",TRUE
30.44866,-97.67151,"Private room",40,1,3,100,"flexible","f",2,2,1,1,1,"Real Bed",TRUE
30.28067,-97.75551,"Entire home/apt",105,4,1,100,"flexible","t",8,8,1,2,3,"Real Bed",TRUE
30.1873,-98.00009,"Entire home/apt",115,2,1,99,"flexible","t",49,49,1,1,1,"Real Bed",TRUE
30.23413,-97.76148,"Entire home/apt",61,1,2,100,"moderate","t",36,36,1,0,1,"Real Bed",TRUE
30.30744,-97.66656,"Entire home/apt",300,1,2,100,"flexible","f",2,2,2,3,2,"Real Bed",TRUE
30.48054,-97.79068,"Private room",55,4,1,96,"moderate","t",31,31,1,2,2,"Real Bed",TRUE
30.23263,-97.76007,"Entire home/apt",150,4,2,100,"moderate","t",24,24,2,2,2,"Real Bed",TRUE
30.48154,-97.79165,"Private room",45,2,2,98,"moderate","t",13,13,1.5,1,1,"Real Bed",TRUE
30.24424,-97.74842,"Entire home/apt",164,2,1,100,"strict_14_with_grace_period","t",4,4,1,1,1,"Real Bed",TRUE
30.27927,-97.74136,"Private room",49,1,7,93,"strict_14_with_grace_period","f",6,6,1,1,1,"Real Bed",TRUE
30.29226,-97.71531,"Entire home/apt",80,1,2,100,"moderate","f",7,7,1,1,1,"Real Bed",TRUE
30.26738,-97.69753,"Entire home/apt",95,2,1,98,"moderate","t",32,32,1,2,0,"Real Bed",TRUE
30.36467,-97.90415,"Entire home/apt",194,1,7,96.176,"strict_14_with_grace_period","f",0,0,2.5,4,6,"Real Bed",FALSE
30.27058,-97.73512,"Entire home/apt",130,1,1,92,"moderate","f",22,22,1.5,1,2,"Real Bed",TRUE
30.26923,-97.73524,"Entire home/apt",229,1,1,97,"moderate","f",28,28,2.5,2,3,"Real Bed",TRUE
30.24132,-97.73178,"Private room",50,2,1,99,"moderate","f",19,19,1.5,1,1,"Real Bed",TRUE
30.2749,-97.7218,"Entire home/apt",125,1,2,100,"flexible","f",1,1,1,0,1,"Real Bed",TRUE
30.25648,-97.74707,"Entire home/apt",118,2,3,93,"moderate","f",41,41,1,1,2,"Real Bed",TRUE
30.44788,-97.67143,"Private room",100,1,1,96.176,"flexible","f",0,0,1,1,1,"Real Bed",FALSE
30.248,-97.84732,"Entire home/apt",100,1,3,96.176,"strict_14_with_grace_period","t",0,0,1.5,2,2,"Real Bed",FALSE
30.31512,-97.87525,"Entire home/apt",375,2,2,96.176,"strict_14_with_grace_period","f",0,0,1,1,1,"Real Bed",FALSE
30.33417,-97.73111,"Entire home/apt",85,1,1,99,"moderate","t",28,28,1,0,1,"Real Bed",TRUE
30.21899,-97.78738,"Entire home/apt",350,1,4,96.176,"flexible","f",0,0,2.5,2,3,"Real Bed",FALSE
30.36841,-97.68666,"Entire home/apt",61,2,2,100,"flexible","t",44,44,1,1,2,"Real Bed",TRUE
30.2722,-97.74791,"Entire home/apt",149,1,1,96.176,"strict_14_with_grace_period","t",0,0,1,1,2,"Real Bed",FALSE
30.27116,-97.74676,"Entire home/apt",149,1,1,96.176,"strict_14_with_grace_period","t",0,0,1,1,2,"Real Bed",FALSE
30.27243,-97.74792,"Entire home/apt",261,1,1,96.176,"strict_14_with_grace_period","t",0,0,2,2,3,"Real Bed",FALSE
30.27107,-97.74778,"Entire home/apt",245,1,1,96.176,"strict_14_with_grace_period","t",0,0,1,0,2,"Real Bed",FALSE
30.27187,-97.74696,"Entire home/apt",245,1,1,96.176,"strict_14_with_grace_period","t",0,0,1,0,2,"Real Bed",FALSE
30.21485,-97.80955,"Private room",95,2,2,100,"flexible","f",5,5,1,1,1,"Real Bed",TRUE
30.25729,-97.7207,"Entire home/apt",100,1,5,97,"flexible","f",6,6,1,1,1,"Real Bed",TRUE
30.27912,-97.72158,"Entire home/apt",150,1,2,98,"strict_14_with_grace_period","f",10,10,2,3,3,"Real Bed",TRUE
30.28415,-97.742,"Entire home/apt",95,1,1,85,"flexible","f",20,20,2,2,2,"Real Bed",TRUE
30.44766,-97.77949,"Private room",40,4,1,90,"flexible","f",2,2,1,1,1,"Real Bed",TRUE
30.36142,-97.73152,"Entire home/apt",125,4,3,99,"flexible","t",21,21,1,2,2,"Real Bed",TRUE
30.25772,-97.7444,"Entire home/apt",103,2,3,93,"moderate","f",33,33,1,1,2,"Real Bed",TRUE
30.25819,-97.74597,"Entire home/apt",98,2,3,89,"moderate","f",36,36,1,1,2,"Real Bed",TRUE
30.25739,-97.74622,"Entire home/apt",125,4,3,91,"moderate","f",25,25,1,2,4,"Real Bed",TRUE
30.27199,-97.74869,"Entire home/apt",179,1,3,100,"strict_14_with_grace_period","t",5,5,1,0,2,"Real Bed",TRUE
30.27106,-97.74797,"Entire home/apt",179,1,3,100,"strict_14_with_grace_period","t",2,2,1,0,2,"Real Bed",TRUE
30.27208,-97.74861,"Entire home/apt",155,1,3,80,"strict_14_with_grace_period","t",2,2,1,0,2,"Real Bed",TRUE
30.27191,-97.74692,"Entire home/apt",189,1,3,90,"strict_14_with_grace_period","t",2,2,1,1,2,"Real Bed",TRUE
30.27275,-97.74855,"Entire home/apt",179,1,3,96.176,"strict_14_with_grace_period","t",0,0,2,2,3,"Real Bed",FALSE
30.27102,-97.74828,"Entire home/apt",199,1,3,87,"strict_14_with_grace_period","t",3,3,2,2,3,"Real Bed",TRUE
30.26601,-97.74742,"Entire home/apt",45,1,5,96.176,"flexible","t",0,0,1,1,1,"Real Bed",FALSE
30.15411,-97.78617,"Entire home/apt",250,1,3,20,"strict_14_with_grace_period","f",1,1,2.5,4,4,"Real Bed",TRUE
30.29805,-97.70526,"Entire home/apt",99,4,1,94,"moderate","t",7,7,1,1,2,"Real Bed",TRUE
30.29805,-97.7038,"Entire home/apt",129,4,1,97,"moderate","t",6,6,1,1,2,"Real Bed",TRUE
30.29637,-97.70541,"Entire home/apt",199,4,1,100,"moderate","t",7,7,2,2,3,"Real Bed",TRUE
30.39335,-97.91876,"Entire home/apt",171,8,2,99,"moderate","t",14,14,2,3,4,"Real Bed",TRUE
30.19953,-97.83015,"Entire home/apt",72,4,1,97,"moderate","t",37,37,1,2,2,"Real Bed",TRUE
30.26554,-97.76456,"Entire home/apt",125,1,2,93,"flexible","f",6,6,1,0,1,"Real Bed",TRUE
30.13057,-97.95582,"Entire home/apt",135,1,2,100,"flexible","f",4,4,1,1,1,"Real Bed",TRUE
30.21718,-97.73666,"Entire home/apt",150,2,1,95,"strict_14_with_grace_period","f",25,25,1.5,2,2,"Real Bed",TRUE
30.23133,-97.69223,"Private room",300,1,1,96.176,"strict_14_with_grace_period","f",1,1,1,4,4,"Real Bed",FALSE
30.21867,-97.78117,"Entire home/apt",87,1,2,99,"moderate","t",16,16,1,1,1,"Real Bed",TRUE
30.27138,-97.72258,"Entire home/apt",89,1,1,84,"moderate","f",19,19,1,1,3,"Real Bed",TRUE
30.27311,-97.71254,"Entire home/apt",89,1,1,91,"moderate","f",9,9,1,1,3,"Real Bed",TRUE
30.26823,-97.72023,"Entire home/apt",89,1,1,90,"moderate","f",25,25,1,1,3,"Real Bed",TRUE
30.26831,-97.7216,"Entire home/apt",79,1,1,92,"moderate","f",44,44,1,0,1,"Real Bed",TRUE
30.28024,-97.70809,"Entire home/apt",199,1,1,95,"moderate","f",15,15,2,3,5,"Real Bed",TRUE
30.15517,-97.83179,"Private room",30,1,1,100,"moderate","t",6,6,1,1,1,"Real Bed",TRUE
30.15473,-97.83111,"Private room",30,1,1,100,"moderate","t",1,1,1,1,1,"Real Bed",TRUE
30.28864,-97.74628,"Entire home/apt",179,1,1,99,"strict_14_with_grace_period","t",40,40,2,3,6,"Real Bed",TRUE
30.30612,-97.67997,"Private room",65,1,2,96.176,"flexible","f",0,0,1,0,2,"Real Bed",FALSE
30.27816,-97.74204,"Private room",57,1,1,100,"flexible","f",1,1,1,1,3,"Real Bed",TRUE
30.41976,-97.77933,"Entire home/apt",120,6,2,99,"moderate","t",28,28,2,3,3,"Real Bed",TRUE
30.20375,-97.79636,"Entire home/apt",129,1,1,90,"moderate","f",11,11,2,3,3,"Real Bed",TRUE
30.20309,-97.79595,"Entire home/apt",79,1,1,95,"moderate","f",19,19,1,0,1,"Real Bed",TRUE
30.28227,-97.7411,"Entire home/apt",95,1,1,85,"flexible","f",31,31,1,0,1,"Real Bed",TRUE
30.24264,-97.89133,"Entire home/apt",115,1,1,96.176,"flexible","f",0,0,1,2,2,"Real Bed",FALSE
30.23742,-97.78301,"Entire home/apt",100,1,1,96,"moderate","f",43,43,1,1,1,"Real Bed",TRUE
30.31344,-97.71625,"Private room",45,1,1,96.176,"flexible","f",2,2,1,1,1,"Real Bed",FALSE
30.23864,-97.74056,"Entire home/apt",93,1,1,94,"strict_14_with_grace_period","f",48,48,1,1,3,"Real Bed",TRUE
30.38593,-97.7644,"Shared room",65,1,3,96.176,"strict_14_with_grace_period","f",0,0,1,1,1,"Real Bed",FALSE
30.19834,-97.70328,"Entire home/apt",205,6,2,100,"flexible","t",5,5,2,3,3,"Real Bed",TRUE
30.33183,-97.66276,"Private room",75,1,1,100,"flexible","f",1,1,1,1,1,"Real Bed",TRUE
30.2241,-97.74525,"Private room",70,1,1,93,"moderate","f",3,3,1,1,1,"Real Bed",TRUE
30.27523,-97.72616,"Entire home/apt",73,2,1,94,"flexible","f",28,28,1,1,2,"Real Bed",TRUE
30.28403,-97.74077,"Entire home/apt",95,1,1,91,"flexible","f",18,18,1,0,1,"Real Bed",TRUE
30.28373,-97.74102,"Entire home/apt",95,1,1,94,"flexible","f",25,25,1,0,1,"Real Bed",TRUE
30.25698,-97.75055,"Entire home/apt",85,1,1,93,"strict_14_with_grace_period","f",32,32,1,1,1,"Real Bed",TRUE
30.24621,-97.84542,"Entire home/apt",45,1,3,100,"flexible","t",1,1,1,1,1,"Real Bed",TRUE
30.29042,-97.87194,"Entire home/apt",175,1,2,87,"flexible","f",3,3,1,2,3,"Real Bed",TRUE
30.31628,-97.66983,"Entire home/apt",300,1,2,96.176,"flexible","f",0,0,2,3,2,"Real Bed",FALSE
30.28137,-97.74612,"Entire home/apt",73,2,1,95,"moderate","f",70,70,1,1,1,"Real Bed",TRUE
30.27249,-97.68923,"Entire home/apt",500,3,2,97,"moderate","f",6,6,2,3,4,"Real Bed",TRUE
30.33942,-97.71866,"Entire home/apt",125,1,1,96.176,"flexible","f",0,0,1,1,1,"Real Bed",FALSE
30.27815,-97.72304,"Entire home/apt",99,1,1,92,"moderate","f",26,26,1,2,3,"Real Bed",TRUE
30.23541,-97.74871,"Entire home/apt",213,8,2,93,"flexible","t",9,9,2,3,3,"Real Bed",TRUE
30.13127,-97.78414,"Entire home/apt",450,6,2,98,"strict_14_with_grace_period","t",11,11,2.5,3,4,"Real Bed",TRUE
30.34154,-97.73555,"Entire home/apt",90,1,2,100,"strict_14_with_grace_period","t",18,18,1,1,1,"Real Bed",TRUE
30.24068,-97.73425,"Entire home/apt",125,1,2,96,"moderate","f",6,6,2,2,2,"Real Bed",TRUE
30.39393,-97.69334,"Entire home/apt",79,1,2,100,"flexible","t",39,39,1,1,1,"Real Bed",TRUE
30.23915,-97.74847,"Entire home/apt",250,6,3,96.176,"flexible","t",0,0,2,3,4,"Real Bed",FALSE
30.2892,-97.70652,"Entire home/apt",225,1,3,96.176,"flexible","f",0,0,3,3,3,"Real Bed",FALSE
30.29094,-97.75019,"Entire home/apt",199,6,3,97,"moderate","t",6,6,2,2,9,"Real Bed",TRUE
30.26066,-97.72409,"Entire home/apt",175,6,2,96,"moderate","t",11,11,2,2,3,"Real Bed",TRUE
30.23573,-97.72657,"Entire home/apt",52,6,1,87,"strict_14_with_grace_period","f",11,11,2,2,3,"Real Bed",TRUE
30.23539,-97.72506,"Entire home/apt",41,6,1,91,"strict_14_with_grace_period","f",14,14,2,2,3,"Real Bed",TRUE
30.23615,-97.72712,"Entire home/apt",50,6,1,87,"strict_14_with_grace_period","f",3,3,2,2,3,"Real Bed",TRUE
30.35757,-97.68646,"Shared room",19,1,2,96,"flexible","f",6,6,1,1,3,"Real Bed",TRUE
30.17903,-97.8231,"Private room",35,1,1,98,"strict_14_with_grace_period","t",28,28,1.5,1,1,"Real Bed",TRUE
30.24138,-97.73398,"Entire home/apt",500,6,2,100,"strict_14_with_grace_period","f",4,4,2.5,3,6,"Real Bed",TRUE
30.33632,-97.73717,"Entire home/apt",300,1,2,100,"strict_14_with_grace_period","f",3,3,2.5,3,3,"Real Bed",TRUE
30.26557,-97.71307,"Entire home/apt",115,1,1,93,"moderate","f",15,15,1,2,3,"Real Bed",TRUE
30.26683,-97.71946,"Entire home/apt",115,1,1,98,"moderate","f",17,17,1,2,3,"Real Bed",TRUE
30.26459,-97.72654,"Entire home/apt",115,1,1,93,"moderate","f",8,8,1,2,3,"Real Bed",TRUE
30.26947,-97.72572,"Entire home/apt",115,1,1,95,"moderate","f",12,12,1,2,3,"Real Bed",TRUE
30.27415,-97.71698,"Entire home/apt",399,1,1,100,"moderate","f",9,9,4,8,12,"Real Bed",TRUE
30.24126,-97.73722,"Entire home/apt",149,4,1,92,"strict_14_with_grace_period","f",13,13,2,3,1,"Real Bed",TRUE
30.25128,-97.7263,"Entire home/apt",65,1,2,98,"moderate","t",30,30,1,1,2,"Real Bed",TRUE
30.40669,-97.91484,"Entire home/apt",175,2,1,100,"moderate","t",18,18,1,1,1,"Real Bed",TRUE
30.19953,-97.81141,"Private room",50,1,1,96.176,"flexible","f",0,0,1,1,1,"Real Bed",FALSE
